id,name,type,discription
658,ghế gaming msi mag ch120x,desk,"ghế gaming msi mag ch120xghế gaming msi mag ch120 x màu: đen/viền đỏ kích thước: 130 x 65 x 52.5 (cm) cân nặng( bao gồm cả thùng ): 27kg chất liệu: da pvc khung: kim loại kích thước bánh xe: 66mm kích thước đệm ngồi: 52.5 x 52.5 (cm) kích thước đóng thùng: 80 x 66 x 33 (cm) trọng lượng khuyến khích: 150kg ngã lưng: 90 – 180 độ "
659,tivi led 3d smart tv 48 inch samsung ua48h6400,tivi,"tivi led 3d smart tv 48 inch samsung ua48h6400mã sản phẩm : ua48h6400 kích thước tv : 48 inch tích hợp đầu thu dvb-t2 độ phân giải: 1920x1080 tần số quét: 400 hz kết nối: cổng 4hdmi,3usb xem phim... wireless lan tích hợp, tivi 3d "
660,tivi samsung ua40j5250 40 inch fhd,tivi,"tivi samsung ua40j5250 40 inch fhdtivi samsung ua40j5250 - loại tivi: smart tivi - kích thước: 40 inch - độ phân giải: full hd (1920x1080) - kết nối internet: wifi tích hợp, cổng lan cắm dây mạng - cổng kết nối: av, hdmi, 2xusb, audio - tích hợp đầu thu kỹ thuật số "
661,tivi led smart 48 inch samsung 48h5562,tivi,"tivi led smart 48 inch samsung 48h5562tích hợp bộ thu tín hiệu kỹ thuật số dvb-t2 - có khe cắm ci+ để xem truyền hình trả phí - độ lớn màn hình 48 inches - độ phân giải: full hd ( 1920 x 1080 ) - chỉ số chuyển động rõ nét cmr 100hz - nâng cấp màu mở rộng - 3 chức năng bảo vệ (chống ẩm, chống sốc, chống sét) - lọc nhiễu kỹ thuật số - chế độ xem bóng đá - xem phim từ usb - internet tv - wifi tích hợp "
662,tivi samsung ua43n5500 43 inch fhd,tivi,"tivi samsung ua43n5500 43 inch fhdtivi samsung ua43n5500 - loại tivi: smart tivi - kích thước: 43 inch - độ phân giải: full hd (1920x1080) - kết nối internet: wifi tích hợp, cổng lan cắm dây mạng - cổng kết nối: av, hdmi, 2xusb, audio - tích hợp đầu thu kỹ thuật số "
663,tivi led full hd samsung 48h5100 48'',tivi,"tivi led full hd samsung 48h5100 48''tích hợp đầu thu kts dvb-t2 - độ lớn màn hình 48 inches - độ phân giải full hd (1902 x 1080px) - tốc độ quét hình (cmr) 100hz - xem phim qua cổng usb - khử nhiễu kỹ thuật số - chống ẩm, chống sấm chớp, chống sốc điện - cổng kết nối hdmi x 2, usb "
664,ghế game e-dra hercules egc203 v2 black (chân thép),desk,"ghế game e-dra hercules egc203 v2 black (chân thép)ghế game e-dra hercules egc203 v2 black (chân thép) phiên bản mới chân thép ghế game tốt nhất tầm giá thiết kế egonomic như noblechairs chất liệu da pu và foam cao cấp trụ thủ lực class 4 chịu trọng tải 150kg tay xoay 4 chiều "
665,ghế game e-dra jupiter egc201 black,desk,"ghế game e-dra jupiter egc201 blackghế game e-dra jupiter egc201 black ghế cao cấp dành cho game chất liệu: da pu dễ vệ sinh góc đứng: 92° ± 2° góc nằm max: 160° ± 2° điều chỉnh độ cao: 90 ± 5mm góc quay điểm tựa tay: 360° độ cao của điểm tựa tay: 70 ± 5mm đường kính chân: 70cm trọng tải theo góc đứng: 150kg khung chân: khung, chân nhôm, bánh xe được thiết kế ko gây tiếng ồn. "
666,ghế game e-dra hercules egc203 pro black,desk,"ghế game e-dra hercules egc203 pro blackghế game e-dra hercules egc203 pro black phiên bản nâng cấp chân thép và tay 4d thiết kế egonomic như noblechairs chất liệu da pu và foam cao cấp trụ thủ lực class 4 chịu trọng tải 150kg "
667,ghế game e-dra citizen egc200 black,desk,"ghế game e-dra citizen egc200 blackghế game e-dra citizen egc200 black chịu trọng tải tối đa 120kg chất liệu da pu và đệm cao cấp ngả 180 độ là ghế gaming giá rẻ tốt nhất dưới 2 triệu "
668,ghế game e-dra citizen egc200 white pink,desk,"ghế game e-dra citizen egc200 white pinkghế game e-dra citizen egc200 white pink chịu trọng tải tối đa 120kg chất liệu da pu và đệm cao cấp ngả 180 độ là ghế gaming giá rẻ tốt nhất dưới 2 triệu "
669,ghế game e-dra skeleton egc220 black,desk,"ghế game e-dra skeleton egc220 blackghế game e-dra skeleton egc220 black ghế gaming cao cấp với thiết kế hiện đại sử dụng da pu cao cấp khung kim loại siêu bền bệ đỡ kiểu con ếch trụ thủy lực class 4 chịu trọng tải 150kg chân hợp kim bền bỉ "
670,ghế game e-dra mars egc202 black green,desk,"ghế game e-dra mars egc202 black greenghế game e-dra mars egc202 black green ghế cao cấp dành cho game chất liệu: da cao cấp pu dễ dàng lau chùi sạch sẽ, tựa lưng dạng lưới chịu lực cao cấp. góc đứng: 92° ± 2° góc nằm max: 180° điều chỉnh độ cao: 90 ± 5mm góc quay điểm tựa tay: 360° độ cao của điểm tựa tay: 70 ± 5mm đường kính chân: 70cm trọng tải theo góc đứng: 150kg khung chân: khung, chân nhựa, bánh xe được thiết kế ko gây tiếng ồn. kích thước: 1250x530x670mm "
671,ghế game e-dra ares egc207 black,desk,"ghế game e-dra ares egc207 blackghế game e-dra ares egc207 black ghế cao cấp dành cho game chất liệu: da cao cấp pu dễ dàng lau chùi sạch sẽ, tựa lưng dạng lưới chịu lực cao cấp. góc đứng: 92° ± 2° góc nằm max: 180° điều chỉnh độ cao: 90 ± 5mm góc quay điểm tựa tay: 360° độ cao của điểm tựa tay: 70 ± 5mm đường kính chân: 70cm trọng tải theo góc đứng: 150kg khung chân: khung, chân thép, bánh xe được thiết kế ko gây tiếng ồn. kích thước: 1250x530x670mm "
672,ti vi led ultra hd lg 55 ich 55uc970t 3d smart tv,tivi,"ti vi led ultra hd lg 55 ich 55uc970t 3d smart tvtích hơp đầu thu kts dvb-t2 - độ lớn màn hình 55 inches - độ phân giải ultra hd (3840 x 2160) - góc nhìn 178/178 - tần số quét dynamic mci 1000 hz - công nghệ hình ảnh : tru ultra hd engine pro, tối ưu hoá độ tương phản, nâng cấp độ phân giải plus, dynamic scanning, giảm nhiễu hình ảnh, tru color generator, nâng cấp độ trong của hình ảnh, nâng cấp màu sắc - công nghệ âm thanh công nghệ âm thanh vòm 4k, âm thanh nổi - kết nối usb(3), kết nối hdmi(4) - kết nối internet lan và wifi tích hợp "
673,tivi 3d led lg 55ub850t 55'' ultra hd,tivi,"tivi 3d led lg 55ub850t 55'' ultra hdtích hơp đầu thu kts dvb-t2 - độ lớn màn hình 55 inches - độ phân giải ultra hd (3840 x 2160) - góc nhìn 178/178 - tần số quét 100 hz - công nghệ hình ảnh tru ultra hd engine, giảm nhiễu hình ảnh, tru color generator, nâng cấp độ trong của hình ảnh, nâng cấp màu sắc - công nghệ âm thanh công nghệ âm thanh vòm 4k, âm thanh nổi - hỗ trợ camera 2m pix - kết nối usb(3), kết nối hdmi(4) - kết nối internet lan và wifi tích hợp "
674,tivi ultra hd lg 55ub820t 55'' smart tv,tivi,"tivi ultra hd lg 55ub820t 55'' smart tvtích hơp đầu thu kts dvb-t2 - độ lớn màn hình 55 inches - độ phân giải ultra hd (3840 x 2160) - góc nhìn 178/178 - tần số quét dynamic mci 900 hz - công nghệ hình ảnh tru ultra hd engine (ursa9) - âm thanh vòm ultra - kết nối usb(3), kết nối hdmi(3) - kết nối internet lan và wifi tích hợp "
675,tivi ultra hd lg 49ub850t 49'' 3d smart tv,tivi,"tivi ultra hd lg 49ub850t 49'' 3d smart tvtích hơp đầu thu kts dvb-t2 - độ lớn màn hình 49 inches - độ phân giải ultra hd (3840 x 2160) - góc nhìn 178/178 - tần số quét 100 hz - công nghệ hình ảnh tru ultra hd engine, giảm nhiễu hình ảnh, tru color generator, nâng cấp độ trong của hình ảnh, nâng cấp màu sắc - công nghệ âm thanh công nghệ âm thanh vòm 4k, âm thanh nổi - hỗ trợ camera 2m pix - kết nối usb(3), kết nối hdmi(4) - kết nối internet lan và wifi tích hợp "
676,tivi ultra hd lg 49ub820t 49'' smart tv,tivi,"tivi ultra hd lg 49ub820t 49'' smart tvtích hơp đầu thu kts dvb-t2 - độ lớn màn hình 49 inches - độ phân giải ultra hd (3840 x 2160) - góc nhìn 178/178 - tần số quét dynamic mci 900 hz - công nghệ hình ảnh tru ultra hd engine (ursa9) - âm thanh vòm ultra - kết nối usb(3), kết nối hdmi(3) - kết nối internet lan và wifi tích hợp "
677,tivi led lg 47lb561t47'' full hd,tivi,"tivi led lg 47lb561t47'' full hdtích hợp bộ thu truyền hình kỹ thuật số dvb- t2 - màn hình led 47 inches - độ phân giải: full hd (1920 x 1080px) - độ sáng/góc nhìn : 178/178 - tần số quét dynamic mci 100hz - công nghệ hình ảnh : triple xd engine - giảm nhiễu, tăng cường chất lượng hình ảnh - ngõ vào : hdmi , usb "
678,tivi led lg 42lb551t 42'' full hd,tivi,"tivi led lg 42lb551t 42'' full hdtích hợp bộ thu truyền hình kỹ thuật số dvb- t2 - màn hình led 42 inches - độ phân giải: full hd (1920 x 1080px) - độ sáng/góc nhìn : 178/178 - tần số quét dynamic mci 100hz - công nghệ hình ảnh : triple xd engine - giảm nhiễu, tăng cường chất lượng hình ảnh - ngõ vào : hdmi , usb "
679,tivi smart lg 49 inch 49lk5700,tivi,"tivi smart lg 49 inch 49lk5700lg 49 inch 49lk5700 - loại tivi: smart tivi - kích cỡ màn hình: 49 inch - độ phân giải: full hd - số lượng loa: 2 - kết nối internet: cổng lan, wifi "
680,tivi smart lg 43lk5700,tivi,"tivi smart lg 43lk5700tivi 43 inch lg 43lk5700 - loại tivi: smart tivi - kích cỡ màn hình: 43 inch - độ phân giải: full hd - kết nối internet: cổng lan, wifi. hdmi, usb "
681,"tivi ultra hd 4k lg 84"" 84ub980t 3d smart tv",tivi,"tivi ultra hd 4k lg 84"" 84ub980t 3d smart tvtích hợp bộ giải mã truyền hình kỹ thuật số dvbt2 - loại: tv 3d 4k màn hình 84 inch - tần số quét mci 800hz (trumotion 200hz) - độ phân giải 4k (3840 x 2160) ~ 8 triệu điểm ảnh - công nghệ hình ảnh tru-ultra hd engine pro - công nghệ âm thanh vòm ultra, hệ thống âm thanh đa chiều - hình ảnh 4k chân thực với màn hình ips 4k hoàn hảo - hệ điều hành webos thông minh, thân thiện - internet tv, wifi tích hợp - kết nối : hdmi(4), usb(3) "
682,tivi panasonic th-43es500v 43 inch full hd,tivi,"tivi panasonic th-43es500v 43 inch full hdpanasonic th-43es500v - loại tivi: smart tivi - kích thước: 43 inch - độ phân giải: full hd (1920 x 1080) - kết nối internet: cổng lan cắm dây mạng - cổng kết nối: 3 cổng hdmi, 2 cổng usb, 1 cổng lan - tích hợp đầu thu kỹ thuật số dvb-t2 "
683,tivi ultra hd lg 79'' 79ub980t 3d smart tv,tivi,"tivi ultra hd lg 79'' 79ub980t 3d smart tvtích hợp bộ giải mã truyền hình kỹ thuật số dvbt2 - loại: tv 3d 4k màn hình 79 inch - tần số quét mci 800hz (trumotion 200hz) - độ phân giải 4k (3840 x 2160) ~ 8 triệu điểm ảnh - công nghệ hình ảnh tru-ultra hd engine pro - công nghệ âm thanh vòm ultra, hệ thống âm thanh đa chiều - hình ảnh 4k chân thực với màn hình ips 4k hoàn hảo - hệ điều hành webos thông minh, thân thiện - internet tv, wifi tích hợp - kết nối : hdmi(4), usb(3) "
684,tivi ultra hd lg 65'' 65uc970t 3d smart tv,tivi,"tivi ultra hd lg 65'' 65uc970t 3d smart tvtích hơp đầu thu kts dvb-t2 - độ lớn màn hình 65 inches - độ phân giải ultra hd (3840 x 2160) - góc nhìn 178/178 - tần số quét dynamic mci 1000 hz - công nghệ hình ảnh : tru ultra hd engine pro, tối ưu hoá độ tương phản, nâng cấp độ phân giải plus, dynamic scanning, giảm nhiễu hình ảnh, tru color generator, nâng cấp độ trong của hình ảnh, nâng cấp màu sắc - công nghệ âm thanh công nghệ âm thanh vòm 4k, âm thanh nổi - kết nối usb(3), kết nối hdmi(4) - kết nối internet lan và wifi tích hợp "
685,tivi led ultra hd 4k lg 65'' 65ub950t 3d smart tv,tivi,"tivi led ultra hd 4k lg 65'' 65ub950t 3d smart tvtích hơp đầu thu kts dvb-t2 - độ lớn màn hình 65 inches - 3d - độ phân giải ultra hd (3840 x 2160) - góc nhìn 178/178 - tần số quét 200 hz - công nghệ hình ảnh tru ultra hd engine, giảm nhiễu hình ảnh, tru color generator, nâng cấp độ trong của hình ảnh, nâng cấp màu sắc - công nghệ âm thanh vòm 4k, âm thanh nổi - kết nối usb(3), kết nối hdmi(4) - kết nối internet lan và wifi tích hợp "
686,ti vi oled lg 55 ich 55ea970t full hd smart tv,tivi,"ti vi oled lg 55 ich 55ea970t full hd smart tvtích hợp bộ thu truyền hình kỹ thuật số dvb-t2 - độ lớn màn hình: 55 inches - độ phân giải full hd (1920 x 1080) - tần số quét dynamic mci 1000 hz - công nghệ hình ảnh triple xd engine,nâng cấp hình ảnh, màu sắc trung thực, giảm nhiễu hình ảnh - công nghệ âm thanh viền 4k, hệ thông âm thanh thông minh, đồng bộ âm thanh không dây - internet tv, wifi tích hợp - kết nối : hdmi(4), usb(3) "
687,ram corsair vengeance lpx 8gb (1x8gb) ddr4 dram 2666mhz black,ram,"ram corsair vengeance lpx 8gb (1x8gb) ddr4 dram 2666mhz black- kiểu loại: ram tản nhiệt - dung lượng: 8gb - bus: 2666mhz "
688,ram corsair vengeance lpx 16gb (2x8gb) ddr4 2666mhz black,ram,"ram corsair vengeance lpx 16gb (2x8gb) ddr4 2666mhz blackram corsair vengeance lpx 16gb (2x8gb) ddr4 2666mhz c16 – black (cmk16gx4m2a2666c16) - density: 16gb (2x8gb) - speed: 2666mhz - tested latency: 16-18-18-35 - voltage: 1.2v "
689,ram corsair vengeance rgb pro 16gb (2x8gb) ddr4 3000mhz,ram,ram corsair vengeance rgb pro 16gb (2x8gb) ddr4 3000mhz
690,ram corsair vengeance rgb pro 32gb (2x16gb) ddr4 3000mhz black,ram,ram corsair vengeance rgb pro 32gb (2x16gb) ddr4 3000mhz black
691,ram corsair vengeance rgb pro 32gb (2x16gb) ddr4 3200mhz black,ram,"ram corsair vengeance rgb pro 32gb (2x16gb) ddr4 3200mhz blackdung lượng: 32gb (16gb*2) bus: 3200 mhz tản nhiệt: có "
692,ram corsair dominator platinum rgb 32gb (2x16gb) ddr4 3200mhz (đen),ram,"ram corsair dominator platinum rgb 32gb (2x16gb) ddr4 3200mhz (đen)bộ nhớ nền tảng plininum rgb dung lượng: 32gb (2x 16gb) bus: 3200mhz độ trễ: 16-18-18-36 điện áp: 1.35v tản nhiệt: có "
693,ram corsair corsair vengeance rgb pro 8gb (1x8gb) ddr4 3000mhz,ram,"ram corsair corsair vengeance rgb pro 8gb (1x8gb) ddr4 3000mhzdung lượng: 8gb bus: 3000mhz độ trễ: 16-20-20-38 điện áp: 1.35v tản nhiệt: có "
694,ram laptop corsair vengeance ddr4 8gb (1x8gb) bus 2666,ram,"ram laptop corsair vengeance ddr4 8gb (1x8gb) bus 2666dung lượng: 8gb bus: 2666mhz độ trễ: 18-19-19-39 latency điện áp: 1.2v tản nhiệt: có "
695,ram corsair vengeance lpx 16gb (1x16gb) ddr4 bus 3000 mhz black,ram,"ram corsair vengeance lpx 16gb (1x16gb) ddr4 bus 3000 mhz blackdung lượng: 16gb (1x16gb) bus: 3000mhz độ trễ: 16-20-20-38 điện áp: 1.35v tản nhiệt: có "
